ID,date,zipcode,lat,long,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,price
1373,20140602T000000,98059,47.5009,-122.143,3.0,,1320.0,,1.0,0.0,0.0,3.0,7.0,1320.0,0.0,1970.0,0.0,1730.0,13200.0,327000.0
932,20140531T000000,98075,47.5916,-122.055,3.0,2.25,,,2.0,0.0,0.0,3.0,,,0.0,1984.0,,2300.0,39438.0,660000.0
1395,20140828T000000,98055,47.4328,-122.196,,,1650.0,2802.0,2.0,,0.0,3.0,7.0,1650.0,0.0,2004.0,0.0,,2084.0,250000.0
1172,20141110T000000,98117,47.687,-122.381,2.0,1.0,980.0,4108.0,1.0,0.0,0.0,3.0,7.0,,0.0,1947.0,0.0,1500.0,4046.0,415000.0
1178,20150427T000000,98117,47.6885,-122.381,4.0,1.75,1850.0,,2.0,0.0,0.0,5.0,8.0,,0.0,1941.0,0.0,1410.0,4107.0,763000.0
842,20140624T000000,98006,47.5736,-122.152,3.0,2.0,1300.0,14350.0,1.0,0.0,0.0,3.0,7.0,1300.0,0.0,1955.0,2013.0,1520.0,10670.0,502000.0
1196,20140930T000000,98144,47.5943,-122.296,3.0,3.0,1260.0,1251.0,2.0,0.0,0.0,3.0,7.0,1040.0,220.0,2003.0,0.0,,7715.0,342000.0
1091,20140708T000000,98198,47.3429,-122.33,3.0,2.75,3176.0,13391.0,2.0,0.0,,4.0,9.0,2726.0,450.0,1985.0,0.0,3470.0,12779.0,819000.0
982,20140612T000000,98115,47.6897,-122.285,3.0,1.0,1050.0,5664.0,1.0,0.0,0.0,4.0,7.0,910.0,140.0,1947.0,0.0,,5664.0,445000.0
1203,20141010T000000,98117,47.7014,-122.381,3.0,1.5,1620.0,,1.0,0.0,2.0,4.0,8.0,1620.0,0.0,1949.0,0.0,2440.0,,780000.0
302,20150324T000000,98107,47.6612,-122.363,5.0,2.75,2720.0,,1.5,0.0,,4.0,8.0,1710.0,1010.0,1913.0,0.0,1670.0,4800.0,752500.0
392,20150121T000000,98011,47.7724,-122.168,5.0,2.5,2450.0,5047.0,2.0,0.0,0.0,3.0,8.0,2450.0,0.0,2007.0,0.0,2450.0,4478.0,555000.0
106,20140729T000000,98006,47.5424,-122.12,4.0,2.5,2930.0,5000.0,2.0,0.0,0.0,3.0,9.0,2760.0,170.0,2007.0,0.0,3230.0,5778.0,800000.0
452,20140813T000000,98072,47.7695,-122.126,,,1560.0,,1.0,0.0,0.0,,7.0,,160.0,1978.0,0.0,2210.0,41449.0,500000.0
33,20140509T000000,98042,47.3755,-122.136,3.0,2.5,1850.0,4597.0,2.0,,,3.0,8.0,1850.0,,2003.0,0.0,2210.0,5000.0,254000.0
1315,20140508T000000,98077,47.7237,-122.076,4.0,2.5,2280.0,65836.0,2.0,0.0,0.0,,8.0,2280.0,0.0,2004.0,,2300.0,97574.0,535000.0
1124,20150319T000000,98004,47.595,-122.203,4.0,1.75,2780.0,11000.0,1.0,,0.0,3.0,9.0,1560.0,1220.0,1964.0,0.0,2350.0,11700.0,870000.0
1327,20140611T000000,98077,47.7201,-122.062,5.0,2.75,2910.0,53898.0,1.0,0.0,0.0,5.0,7.0,1510.0,1400.0,1979.0,0.0,3210.0,216928.0,600000.0
100,20141118T000000,98055,47.4492,-122.199,3.0,2.5,1980.0,,2.0,0.0,,3.0,,1980.0,0.0,1999.0,0.0,1700.0,20580.0,359950.0
884,20141027T000000,98022,47.2507,-122.039,3.0,2.0,1990.0,203861.0,1.0,0.0,0.0,3.0,7.0,1990.0,0.0,1949.0,0.0,2760.0,217800.0,246000.0
1314,20150317T000000,98077,47.721,-122.078,3.0,2.0,1540.0,67756.0,1.0,0.0,0.0,3.0,7.0,1540.0,0.0,1900.0,1973.0,2060.0,67756.0,450000.0
928,20140616T000000,98075,47.5911,-122.037,4.0,2.75,2800.0,19168.0,2.0,0.0,0.0,3.0,10.0,2800.0,0.0,1992.0,0.0,2010.0,16020.0,999000.0
523,20150506T000000,98038,47.3699,-122.019,3.0,2.5,2370.0,4200.0,2.0,0.0,0.0,3.0,8.0,2370.0,0.0,2014.0,0.0,2370.0,4370.0,388598.0
347,20140701T000000,98028,47.7372,-122.223,3.0,2.5,2010.0,7200.0,2.0,0.0,0.0,3.0,8.0,2010.0,0.0,1994.0,0.0,1970.0,7202.0,515000.0
1174,20140523T000000,98117,47.6878,-122.38,3.0,1.0,,,1.5,0.0,,4.0,,1170.0,500.0,1939.0,0.0,1240.0,4005.0,460000.0
169,20140624T000000,98177,47.704,-122.367,3.0,1.0,1410.0,8053.0,1.0,0.0,0.0,4.0,7.0,1410.0,0.0,1951.0,0.0,1170.0,8042.0,405000.0
744,20150505T000000,98038,47.4206,-122.023,2.0,2.25,1910.0,108900.0,1.0,0.0,0.0,4.0,7.0,1010.0,900.0,1972.0,0.0,2050.0,108900.0,411000.0
1032,20141222T000000,98107,47.6684,-122.365,3.0,2.5,1150.0,1193.0,2.0,0.0,0.0,3.0,8.0,1020.0,,2006.0,,1450.0,1640.0,436000.0
1108,20140714T000000,98058,47.4186,-122.079,5.0,,,,2.0,0.0,0.0,,8.0,2950.0,0.0,2006.0,0.0,1480.0,,599000.0
1078,20150408T000000,98116,47.5773,-122.383,3.0,,,5750.0,1.0,0.0,0.0,3.0,7.0,1120.0,,1918.0,,,5750.0,532000.0
1592,20140627T000000,98014,47.7185,-121.405,3.0,2.75,2600.0,64626.0,,0.0,0.0,3.0,8.0,,0.0,2009.0,0.0,1740.0,64626.0,415000.0
490,20140530T000000,98004,47.6344,-122.215,,3.25,4140.0,20734.0,1.0,0.0,1.0,3.0,10.0,3300.0,840.0,1977.0,2005.0,4020.0,,2400000.0
1455,20140919T000000,98038,47.3826,-122.028,3.0,2.5,1700.0,6698.0,2.0,0.0,0.0,3.0,7.0,1700.0,,1997.0,0.0,2190.0,7346.0,335000.0
569,20140828T000000,98008,47.6285,-122.118,3.0,,1250.0,7030.0,1.0,0.0,0.0,3.0,7.0,1250.0,,1965.0,0.0,1460.0,7210.0,439000.0
1335,20140730T000000,98004,47.5866,-122.201,4.0,2.75,3020.0,,2.0,0.0,0.0,3.0,9.0,3020.0,0.0,,2003.0,3060.0,14303.0,1185000.0
949,20141126T000000,98053,47.6813,-122.048,4.0,2.75,3660.0,150282.0,2.0,0.0,0.0,3.0,10.0,,,1990.0,0.0,3090.0,,730000.0
236,20150326T000000,98059,47.505,-122.11,4.0,2.25,3410.0,57063.0,2.0,0.0,0.0,4.0,8.0,,1000.0,1978.0,0.0,2870.0,145490.0,471000.0
708,20140825T000000,98103,47.7003,-122.346,2.0,1.5,1020.0,1275.0,3.0,0.0,0.0,3.0,8.0,1020.0,0.0,,0.0,980.0,1415.0,290000.0
1167,20150428T000000,98004,47.639,-122.219,4.0,3.75,3250.0,10949.0,2.0,,0.0,4.0,9.0,2940.0,310.0,1930.0,1989.0,2340.0,,1208000.0
444,20140603T000000,98177,47.7757,-122.391,5.0,3.5,3490.0,,2.0,0.0,4.0,3.0,,2460.0,1030.0,1980.0,0.0,3080.0,13489.0,941500.0
28,20140519T000000,98052,47.6972,-122.104,,2.5,,,,,0.0,3.0,9.0,2660.0,0.0,,0.0,2890.0,,755000.0
251,20141013T000000,98177,47.7739,-122.358,1.0,1.0,540.0,10125.0,1.0,0.0,,3.0,,540.0,0.0,1961.0,0.0,,10125.0,345000.0
782,20141013T000000,98033,47.6892,-122.164,4.0,,,,1.0,0.0,0.0,3.0,,1940.0,0.0,1962.0,,,12100.0,390000.0
1085,20140811T000000,98056,47.5283,-122.205,3.0,3.5,4410.0,10756.0,2.0,1.0,4.0,3.0,,3430.0,,,0.0,3550.0,5634.0,3000000.0
1010,20150105T000000,98117,47.6816,-122.374,4.0,1.75,2000.0,3750.0,1.0,0.0,0.0,,8.0,1120.0,880.0,1950.0,0.0,1370.0,5000.0,725000.0
620,20140922T000000,98146,47.502,-122.385,2.0,2.25,2160.0,17861.0,2.0,1.0,4.0,4.0,,2160.0,0.0,1956.0,0.0,2660.0,18530.0,1200000.0
1347,20141002T000000,98075,47.5898,-121.989,4.0,2.75,3190.0,9023.0,2.0,0.0,0.0,3.0,9.0,,0.0,2005.0,0.0,3159.0,5615.0,750000.0
301,20141008T000000,98107,47.6607,-122.362,5.0,3.5,,4400.0,2.0,,0.0,3.0,,2650.0,1250.0,,,,4400.0,1200000.0
1310,20141203T000000,98103,47.6871,-122.339,3.0,,1300.0,1180.0,3.0,0.0,0.0,3.0,8.0,,0.0,2008.0,0.0,1300.0,,515000.0
64,20140529T000000,98168,47.4711,-122.291,,1.0,1110.0,26051.0,1.0,,0.0,3.0,6.0,,0.0,1951.0,0.0,2240.0,12255.0,250000.0
150,20141008T000000,98023,47.3103,-122.36,3.0,2.5,1850.0,6676.0,2.0,0.0,0.0,3.0,,1850.0,0.0,1986.0,,1700.0,6663.0,268000.0
1383,20150304T000000,98007,47.5966,-122.144,,1.75,1610.0,7200.0,1.0,0.0,0.0,3.0,7.0,1180.0,430.0,1976.0,0.0,1520.0,7973.0,512500.0
976,20140513T000000,98115,47.6876,-122.298,4.0,2.0,,6000.0,,,,3.0,,1430.0,830.0,1958.0,0.0,2030.0,5874.0,628000.0
199,20141114T000000,98023,47.2917,-122.366,3.0,1.75,1560.0,10919.0,1.0,0.0,0.0,3.0,7.0,1560.0,0.0,1975.0,0.0,1730.0,10919.0,236000.0
1023,20140918T000000,98117,47.6948,-122.395,4.0,3.5,2600.0,,2.0,0.0,0.0,3.0,8.0,1820.0,780.0,2003.0,,2000.0,,722500.0
925,20140905T000000,98075,47.5888,-122.04,,3.75,3710.0,,2.0,,0.0,,10.0,2910.0,800.0,1978.0,0.0,2390.0,34412.0,998000.0
1447,20140612T000000,98004,47.6336,-122.192,4.0,,2370.0,10858.0,2.0,0.0,0.0,3.0,9.0,2370.0,0.0,2003.0,0.0,2510.0,21673.0,1034500.0
351,20140611T000000,98011,47.7387,-122.217,3.0,2.5,2600.0,7465.0,,0.0,0.0,3.0,9.0,2600.0,0.0,1988.0,,2660.0,7683.0,571000.0
1434,20140825T000000,98008,47.6317,-122.114,,2.0,,10150.0,1.5,0.0,0.0,4.0,8.0,3070.0,860.0,1968.0,,,8190.0,589000.0
980,20150505T000000,98115,47.6878,-122.29,2.0,1.5,1290.0,5141.0,1.0,0.0,0.0,4.0,7.0,1050.0,240.0,1947.0,0.0,1290.0,5406.0,653000.0
1128,20150130T000000,98004,47.599,-122.197,4.0,3.5,3830.0,8963.0,2.0,0.0,0.0,3.0,10.0,3120.0,710.0,2014.0,0.0,2190.0,10777.0,1700000.0
1075,20141111T000000,98116,47.5758,-122.382,4.0,1.75,1740.0,,1.0,0.0,0.0,,7.0,,870.0,1942.0,0.0,1210.0,5074.0,554950.0
874,20140725T000000,98133,47.7465,-122.339,3.0,1.0,1060.0,9241.0,,0.0,0.0,4.0,7.0,1060.0,0.0,1956.0,,1900.0,6484.0,301000.0
737,20141001T000000,98058,47.426,-122.154,3.0,1.0,1250.0,26862.0,1.0,0.0,0.0,3.0,7.0,1250.0,0.0,1965.0,0.0,,24463.0,287000.0
373,20150409T000000,98014,47.6612,-121.955,4.0,2.5,2690.0,,2.0,0.0,,3.0,9.0,2690.0,0.0,1998.0,0.0,2840.0,36555.0,620000.0
818,20150406T000000,98052,47.6836,-122.095,3.0,2.0,1080.0,5077.0,1.0,0.0,0.0,3.0,7.0,1080.0,0.0,1985.0,0.0,1070.0,3471.0,379950.0
605,20150219T000000,98144,47.5873,-122.299,,3.0,2880.0,6800.0,2.0,0.0,0.0,,7.0,,,1980.0,,1640.0,4000.0,751000.0
1063,20141203T000000,98103,47.6629,-122.329,3.0,1.75,,2527.0,2.0,,0.0,4.0,8.0,1400.0,750.0,1906.0,0.0,1610.0,3663.0,762000.0
389,20141006T000000,98053,47.6304,-121.994,4.0,2.5,3200.0,36276.0,2.0,,,3.0,9.0,3200.0,0.0,1993.0,0.0,,33171.0,737500.0
1103,20140814T000000,98055,47.4238,-122.197,3.0,1.0,1460.0,10200.0,,,0.0,,7.0,1460.0,0.0,1957.0,0.0,1460.0,8500.0,220000.0
384,20141218T000000,98053,47.6303,-121.984,4.0,2.5,,45537.0,2.0,,0.0,3.0,9.0,3270.0,0.0,1993.0,0.0,2670.0,38827.0,735000.0
1539,20141110T000000,98133,47.7543,-122.341,5.0,2.5,2180.0,7875.0,1.0,0.0,0.0,4.0,7.0,1200.0,980.0,1955.0,0.0,1840.0,5105.0,425000.0
1229,20140919T000000,98144,47.5766,-122.309,4.0,2.5,,2248.0,1.5,0.0,0.0,3.0,7.0,1530.0,,1914.0,0.0,1340.0,3700.0,350000.0
894,20150121T000000,98003,47.3298,-122.297,3.0,1.0,1280.0,8712.0,1.0,,0.0,4.0,7.0,1280.0,,1956.0,0.0,1420.0,8800.0,216000.0
1421,20141122T000000,98008,47.626,-122.112,,2.75,2030.0,7700.0,1.0,,,5.0,8.0,1400.0,630.0,1965.0,0.0,,8160.0,643000.0
1220,20140828T000000,98117,47.6992,-122.385,,3.75,3610.0,7904.0,3.0,0.0,0.0,,11.0,3290.0,320.0,,0.0,2460.0,7300.0,830005.0
723,20141015T000000,98042,47.3737,-122.165,4.0,,2310.0,7384.0,2.0,,0.0,3.0,8.0,2310.0,,,0.0,2310.0,7800.0,310000.0
945,20140912T000000,98115,47.6761,-122.3,2.0,1.5,1070.0,,3.0,0.0,0.0,3.0,8.0,1070.0,0.0,2003.0,0.0,1100.0,3200.0,350000.0
568,20150309T000000,98008,47.6301,-122.118,4.0,2.0,1610.0,8000.0,1.0,0.0,0.0,,7.0,,420.0,1966.0,0.0,,7896.0,526000.0
1197,20140801T000000,98144,47.5942,-122.296,3.0,,1320.0,1071.0,2.0,0.0,0.0,3.0,7.0,1080.0,,2003.0,0.0,1780.0,7715.0,359000.0
1044,20141212T000000,98107,47.6714,-122.392,,2.25,1360.0,,3.0,0.0,0.0,3.0,8.0,1360.0,0.0,2008.0,0.0,1280.0,,479950.0
1210,20150224T000000,98117,47.6988,-122.387,,1.5,1430.0,5200.0,1.0,0.0,3.0,4.0,7.0,1250.0,180.0,,0.0,2210.0,6240.0,517500.0
1546,20140923T000000,98011,47.7589,-122.216,6.0,2.0,2390.0,8660.0,,,0.0,4.0,7.0,2390.0,0.0,1925.0,0.0,2250.0,12942.0,516250.0
1059,20150310T000000,98133,47.7775,-122.337,4.0,2.0,2120.0,6865.0,1.0,0.0,0.0,3.0,7.0,1060.0,1060.0,1954.0,0.0,1460.0,,285000.0
149,20140604T000000,98023,47.3146,-122.351,3.0,2.25,1500.0,7615.0,1.0,,0.0,3.0,7.0,1150.0,350.0,,0.0,1540.0,8649.0,219950.0
1298,20150427T000000,98077,47.7255,-122.059,4.0,3.5,3760.0,20609.0,2.0,,0.0,3.0,11.0,3760.0,0.0,1990.0,,3360.0,15761.0,1150000.0
1343,20141208T000000,98075,47.5883,-121.991,4.0,2.5,3220.0,6399.0,2.0,0.0,0.0,,9.0,3220.0,0.0,2004.0,0.0,2850.0,6399.0,697000.0
555,20150206T000000,98008,47.6332,-122.118,4.0,2.0,1950.0,,,0.0,0.0,,7.0,,0.0,1963.0,0.0,1920.0,,565000.0
531,20140722T000000,98019,47.7453,-121.984,,2.5,2100.0,3574.0,2.0,0.0,0.0,,,1690.0,410.0,2005.0,0.0,1970.0,2962.0,350000.0
380,20140715T000000,98053,47.635,-121.964,3.0,2.0,1130.0,9879.0,2.0,0.0,0.0,3.0,6.0,1130.0,0.0,1996.0,0.0,1900.0,14907.0,340000.0
1361,20140818T000000,98074,47.6084,-122.011,4.0,2.5,3520.0,9901.0,2.0,0.0,0.0,3.0,10.0,3520.0,0.0,,0.0,3490.0,9667.0,828000.0
662,20140627T000000,98029,47.5566,-122.026,4.0,4.25,4390.0,13833.0,2.0,0.0,3.0,3.0,,3320.0,1070.0,2003.0,,3850.0,11652.0,1050000.0
337,20150324T000000,98045,47.4761,-121.758,3.0,1.75,1140.0,22267.0,1.0,0.0,0.0,3.0,7.0,1140.0,0.0,1986.0,,1150.0,15625.0,269900.0
1307,20150311T000000,98103,47.6876,-122.341,,1.0,890.0,,1.0,0.0,,3.0,7.0,890.0,0.0,,0.0,1330.0,5904.0,587750.0
1571,20141208T000000,98011,47.7368,-122.208,4.0,2.75,3800.0,9606.0,2.0,0.0,0.0,3.0,9.0,3800.0,0.0,2008.0,0.0,3400.0,,730000.0
648,20141028T000000,98074,47.6175,-122.056,4.0,2.75,3300.0,4987.0,2.0,0.0,0.0,3.0,9.0,3300.0,0.0,2014.0,0.0,3520.0,5453.0,849990.0
943,20150309T000000,98115,47.6762,-122.299,,1.0,1280.0,4840.0,1.0,,,3.0,7.0,1200.0,80.0,1908.0,0.0,,5500.0,649000.0
948,20140505T000000,98053,47.6805,-122.048,4.0,2.5,4340.0,141570.0,2.5,0.0,0.0,,11.0,4340.0,,1992.0,0.0,2720.0,97138.0,1090000.0
902,20140711T000000,98056,47.496,-122.169,4.0,2.5,2240.0,,2.0,,,3.0,8.0,2240.0,0.0,2013.0,0.0,700.0,5500.0,389950.0
1053,20140523T000000,98117,47.6773,-122.403,4.0,3.0,,7920.0,1.0,0.0,3.0,3.0,10.0,1860.0,1510.0,1988.0,0.0,2730.0,7380.0,1325000.0
306,20140826T000000,98168,47.4927,-122.28,2.0,1.0,600.0,,1.0,0.0,0.0,5.0,6.0,600.0,,1922.0,0.0,1470.0,5000.0,174000.0
1166,20140601T000000,98004,47.639,-122.219,4.0,2.0,2630.0,,2.0,0.0,0.0,4.0,8.0,2630.0,,1953.0,0.0,2670.0,15001.0,843500.0
1377,20150513T000000,98075,47.5794,-122.03,3.0,3.25,3240.0,,2.0,0.0,,3.0,8.0,2770.0,470.0,2011.0,0.0,2660.0,4692.0,724500.0
1056,20140811T000000,98117,47.6763,-122.404,3.0,2.25,2930.0,7005.0,3.0,0.0,,3.0,9.0,,260.0,1999.0,0.0,2450.0,,1047500.0
700,20141209T000000,98001,47.3385,-122.262,4.0,,1700.0,7056.0,2.0,0.0,,3.0,7.0,1700.0,0.0,1999.0,0.0,1650.0,,269500.0
1037,20140925T000000,98107,47.6667,-122.361,3.0,,1750.0,4990.0,1.0,0.0,0.0,3.0,7.0,950.0,,,0.0,,5000.0,477000.0
491,20140702T000000,98004,47.6344,-122.214,4.0,2.5,4080.0,18362.0,2.0,,2.0,4.0,11.0,4080.0,,,0.0,4080.0,19991.0,2288000.0
760,20150123T000000,98027,47.5016,-121.905,4.0,3.5,6370.0,205603.0,,,,3.0,12.0,6370.0,0.0,2008.0,0.0,,,1800000.0
1230,20150428T000000,98144,47.5763,-122.309,3.0,,1340.0,1951.0,1.0,0.0,0.0,3.0,6.0,670.0,670.0,1915.0,0.0,,2248.0,335000.0
688,20140625T000000,98002,47.3457,-122.217,3.0,,1481.0,2820.0,2.0,0.0,0.0,3.0,7.0,1481.0,0.0,2012.0,0.0,1481.0,3028.0,240000.0
259,20140828T000000,98028,47.7663,-122.228,3.0,1.75,1540.0,61419.0,,,0.0,3.0,7.0,1540.0,0.0,1967.0,0.0,3790.0,8529.0,450000.0
56,20140814T000000,98126,47.5144,-122.379,3.0,1.5,1480.0,7749.0,1.0,0.0,,5.0,7.0,1480.0,0.0,1960.0,0.0,1140.0,,446450.0
319,20150316T000000,98040,47.5645,-122.219,4.0,2.5,2250.0,,2.0,0.0,0.0,5.0,8.0,2250.0,0.0,1967.0,0.0,2660.0,,1060000.0
1179,20141003T000000,98133,47.7356,-122.34,2.0,1.0,780.0,8160.0,1.0,0.0,,4.0,6.0,780.0,,1953.0,0.0,1310.0,8160.0,254922.0
1324,20141120T000000,98011,47.7668,-122.218,3.0,1.75,1430.0,10574.0,2.0,0.0,0.0,3.0,7.0,1430.0,0.0,1981.0,0.0,1900.0,10450.0,375000.0
550,20150406T000000,98008,47.6325,-122.121,4.0,2.0,1420.0,9301.0,1.0,,0.0,4.0,7.0,,0.0,1963.0,0.0,1530.0,8075.0,400000.0
913,20140604T000000,98056,47.5109,-122.183,4.0,,2150.0,7303.0,2.0,0.0,,3.0,8.0,2150.0,,2005.0,,1940.0,9569.0,392500.0
60,20140506T000000,98168,47.4739,-122.28,2.0,1.0,780.0,16344.0,1.0,0.0,,1.0,,,0.0,1942.0,0.0,1700.0,10387.0,78000.0
278,20150428T000000,98116,47.5865,-122.397,3.0,2.5,2100.0,4440.0,2.0,0.0,4.0,3.0,7.0,2100.0,,1945.0,0.0,2100.0,6000.0,800000.0
1153,20141113T000000,98117,47.6982,-122.362,3.0,1.75,1370.0,6700.0,1.0,0.0,0.0,3.0,8.0,1370.0,0.0,1940.0,2012.0,,6694.0,510000.0
178,20150209T000000,98168,47.4816,-122.322,2.0,1.0,780.0,9750.0,1.0,0.0,0.0,,6.0,780.0,0.0,1937.0,0.0,1670.0,9750.0,146000.0
820,20140702T000000,98122,47.6081,-122.289,3.0,2.25,1320.0,1800.0,2.0,0.0,0.0,3.0,7.0,,0.0,1994.0,0.0,2010.0,4500.0,540000.0
1520,20140718T000000,98027,47.4916,-122.082,2.0,1.0,1440.0,43560.0,1.0,0.0,0.0,4.0,7.0,1150.0,290.0,1965.0,0.0,,56628.0,255500.0
1148,20140819T000000,98011,47.7664,-122.201,3.0,,1260.0,8487.0,,0.0,0.0,3.0,7.0,1260.0,0.0,,0.0,,13051.0,335500.0
293,20141205T000000,98133,47.7675,-122.334,3.0,,1160.0,7202.0,1.0,0.0,0.0,4.0,7.0,1160.0,0.0,1957.0,0.0,1620.0,8598.0,324000.0
830,20150102T000000,98122,47.6033,-122.3,3.0,1.0,940.0,3000.0,1.5,0.0,0.0,3.0,7.0,940.0,0.0,1903.0,0.0,1210.0,3500.0,520000.0
1508,20150417T000000,98146,47.5016,-122.348,3.0,1.75,,8100.0,,0.0,,3.0,7.0,1250.0,0.0,1951.0,2004.0,1300.0,8175.0,330000.0
435,20140722T000000,98053,47.6751,-121.993,,1.75,1930.0,213008.0,1.0,0.0,2.0,,7.0,1300.0,630.0,1980.0,0.0,2860.0,208652.0,568000.0
1276,20140715T000000,98146,47.511,-122.348,2.0,0.75,550.0,7980.0,1.0,0.0,0.0,3.0,5.0,550.0,,1952.0,,,,115000.0
987,20140913T000000,98115,47.6878,-122.285,4.0,1.0,1360.0,5500.0,1.5,,0.0,,7.0,1360.0,0.0,1950.0,0.0,,5790.0,439500.0
1322,20150506T000000,98011,47.7759,-122.214,4.0,,2220.0,23750.0,1.0,0.0,0.0,3.0,7.0,2220.0,0.0,1963.0,0.0,2650.0,21167.0,532500.0
578,20140505T000000,98103,47.6994,-122.347,3.0,2.0,1410.0,6030.0,1.5,0.0,0.0,4.0,7.0,,,1930.0,0.0,1410.0,6300.0,418000.0
526,20141218T000000,98019,47.7378,-121.975,,2.5,,8653.0,2.0,0.0,0.0,3.0,9.0,2900.0,1140.0,2006.0,0.0,3360.0,8653.0,565000.0
141,20150324T000000,98023,47.3011,-122.369,3.0,1.75,1050.0,7854.0,,0.0,0.0,,,,0.0,1975.0,0.0,,7668.0,237500.0
1397,20150326T000000,98055,47.4325,-122.197,3.0,2.5,1770.0,3451.0,2.0,0.0,0.0,3.0,7.0,1770.0,0.0,2004.0,0.0,,2138.0,183750.0
29,20140624T000000,98052,47.6993,-122.115,,2.5,2341.0,9594.0,2.0,0.0,0.0,3.0,9.0,2341.0,0.0,1997.0,0.0,2850.0,9421.0,640000.0
989,20141208T000000,98115,47.688,-122.281,,3.25,2450.0,6534.0,2.0,0.0,0.0,3.0,8.0,1770.0,680.0,1951.0,,1620.0,6534.0,849000.0
1309,20140804T000000,98103,47.6878,-122.342,4.0,2.0,1820.0,7626.0,1.0,0.0,,5.0,7.0,990.0,830.0,1941.0,0.0,1390.0,5904.0,605000.0
72,20140630T000000,98040,47.5665,-122.21,5.0,3.5,5000.0,26540.0,2.0,0.0,3.0,,10.0,3410.0,1590.0,,,3360.0,17398.0,1730000.0
838,20140626T000000,98116,47.5741,-122.414,3.0,2.0,1660.0,3729.0,1.0,0.0,0.0,5.0,7.0,970.0,690.0,1922.0,0.0,,3729.0,638000.0
1201,20141124T000000,98199,47.6703,-122.41,3.0,2.25,1970.0,,1.0,0.0,0.0,3.0,8.0,,500.0,1959.0,0.0,1980.0,5000.0,625000.0
1452,20140627T000000,98112,47.6228,-122.307,,1.25,1100.0,638.0,3.0,0.0,0.0,3.0,,1100.0,0.0,2014.0,0.0,1110.0,1933.0,516500.0
1414,20140703T000000,98004,47.6075,-122.2,3.0,2.0,2300.0,13418.0,1.0,0.0,0.0,3.0,8.0,1430.0,870.0,1955.0,0.0,,9380.0,610000.0
1492,20150115T000000,98031,47.4075,-122.214,3.0,1.0,1430.0,15246.0,1.0,0.0,0.0,4.0,7.0,980.0,,1961.0,,1960.0,13068.0,235000.0
704,20150421T000000,98075,47.5855,-122.031,,2.5,2540.0,8706.0,2.0,0.0,0.0,,,2540.0,0.0,1997.0,0.0,2540.0,6239.0,630000.0
17,20141203T000000,98115,47.68,-122.304,2.0,1.0,1420.0,4635.0,2.0,0.0,0.0,4.0,,,0.0,1941.0,1973.0,1810.0,4635.0,496000.0
1550,20140801T000000,98144,47.5919,-122.297,,1.0,,2446.0,2.0,0.0,,3.0,7.0,990.0,0.0,,0.0,,2805.0,285000.0
62,20150304T000000,98168,47.4724,-122.271,,1.0,,19570.0,1.5,,0.0,3.0,6.0,1100.0,300.0,1929.0,0.0,,6500.0,250000.0
996,20150415T000000,98107,47.6743,-122.371,3.0,1.75,1650.0,5000.0,1.5,,0.0,,,1650.0,0.0,1900.0,0.0,1630.0,5000.0,730000.0
1558,20140701T000000,98031,47.412,-122.195,3.0,2.25,1920.0,9680.0,1.0,0.0,0.0,4.0,,1300.0,620.0,1961.0,0.0,,9516.0,260000.0
3,20140811T000000,98166,47.4434,-122.347,3.0,1.0,1460.0,43000.0,1.0,0.0,0.0,3.0,7.0,1460.0,0.0,1952.0,0.0,2250.0,20023.0,400000.0
128,20150212T000000,98075,47.5807,-121.972,3.0,3.5,3500.0,9473.0,2.0,,,3.0,,3500.0,0.0,2008.0,0.0,3510.0,7833.0,797000.0
1288,20150311T000000,98077,47.7274,-122.062,3.0,2.25,3000.0,18450.0,1.0,0.0,,3.0,10.0,3000.0,0.0,1983.0,,2980.0,12304.0,850000.0
1527,20150130T000000,98045,47.4853,-121.709,3.0,2.0,1840.0,40438.0,2.0,0.0,0.0,3.0,,1840.0,0.0,1994.0,0.0,1380.0,44049.0,465000.0
1533,20140811T000000,98014,47.6624,-121.951,3.0,1.75,2220.0,216493.0,,0.0,2.0,,8.0,,0.0,1989.0,0.0,2900.0,169884.0,585000.0
184,20140922T000000,98028,47.7769,-122.25,3.0,1.75,,8456.0,1.0,0.0,0.0,,7.0,1560.0,0.0,,0.0,2230.0,13109.0,400000.0
990,20140703T000000,98107,47.6755,-122.367,,1.0,1240.0,5000.0,,0.0,0.0,5.0,7.0,1240.0,0.0,1909.0,0.0,1240.0,4900.0,529950.0
1131,20150422T000000,98075,47.5964,-122.077,4.0,4.0,4550.0,54013.0,,,,4.0,9.0,2300.0,2250.0,1989.0,0.0,3540.0,39634.0,1050000.0
280,20140822T000000,98116,47.5658,-122.4,3.0,1.75,2240.0,6050.0,,0.0,0.0,4.0,8.0,1250.0,990.0,1950.0,0.0,1720.0,6050.0,625000.0
49,20140911T000000,98040,47.5738,-122.215,5.0,,3620.0,7821.0,2.0,0.0,2.0,3.0,10.0,2790.0,830.0,1958.0,,2690.0,9757.0,1490000.0
1426,20140708T000000,98008,47.626,-122.119,,,2410.0,8400.0,2.0,0.0,0.0,5.0,8.0,2410.0,0.0,1965.0,0.0,,8056.0,720000.0
